actual,predicted,error,brand,model,age
36950,40998.0,-4047.5390625,renault,Renault Master,1
19300,18702.0,597.978515625,ford,Ford Focus,6
38990,32180.0,6810.14453125,volkswagen,Volkswagen T6 Multivan,6
10490,10145.0,344.98046875,audi,Audi A6,13
34960,35097.0,-136.79296875,ford,Ford Ranger,5
40667,46626.0,-5959.28125,ford,Ford Transit Custom,1
8999,8570.0,429.48046875,mercedes-benz,Mercedes-Benz SLK 320,20
26990,23677.0,3312.828125,volkswagen,Volkswagen Tiguan,7
7290,5413.0,1876.701171875,ford,Ford Fiesta,15
19660,21892.0,-2231.62890625,ford,Ford Fiesta,4
13990,13877.0,113.2587890625,fiat,Fiat 500L,8
99900,105691.0,-5790.59375,bmw,BMW M850,4
6499,6446.0,53.32666015625,skoda,Skoda Fabia,12
17780,20582.0,-2802.01171875,skoda,Skoda Fabia,3
9900,9155.0,744.6064453125,volkswagen,Volkswagen Golf,12
18900,18676.0,224.251953125,seat,SEAT Leon,7
8500,8954.0,-453.9521484375,hyundai,Hyundai i30,10
34950,36571.0,-1620.61328125,volkswagen,Volkswagen T6 Multivan,9
5499,2847.0,2651.5771484375,audi,Audi A2,22
21500,19642.0,1858.2265625,audi,Audi A5,9
2500,885.0,1615.0114135742188,seat,SEAT Ibiza,21
7980,6597.0,1382.7431640625,volkswagen,Volkswagen Golf,13
26999,23589.0,3410.123046875,bmw,BMW 530,8
13350,12117.0,1233.2978515625,mercedes-benz,Mercedes-Benz A 180,11
20090,17567.0,2522.58203125,ford,Ford Focus,5
19690,20096.0,-405.689453125,fiat,Fiat 500C,2
20790,57937.0,-37147.2578125,audi,Audi TT RS,6
25390,21933.0,3456.716796875,opel,Opel Astra,2
23960,20786.0,3174.490234375,seat,SEAT Leon,5
30950,37387.0,-6436.87109375,jaguar,Jaguar XE,5
10990,11018.0,-27.5576171875,mercedes-benz,Mercedes-Benz E 220,16
47950,45622.0,2328.48828125,kia,Kia Sorento,1
14990,13967.0,1023.3330078125,ford,Ford B-Max,7
22820,22564.0,256.279296875,audi,Audi A4,6
37150,37332.0,-181.6328125,kia,Kia XCeed,2
42890,46242.0,-3352.3125,cadillac,Cadillac XT4,2
66990,57787.0,9202.96484375,land-rover,Land Rover Range Rover Sport,5
30598,34070.0,-3471.82421875,mazda,Mazda CX-5,1
6699,8392.0,-1693.3369140625,peugeot,Peugeot 207,13
14790,12398.0,2392.384765625,opel,Opel Crossland X,6
43999,38985.0,5014.3828125,kia,Kia Sportage,2
19500,15602.0,3898.1044921875,volkswagen,Volkswagen Sharan,8
23990,24561.0,-571.09765625,opel,Opel Mokka,2
40995,35079.0,5915.671875,volkswagen,Volkswagen Touran,1
5990,6977.0,-987.126953125,mercedes-benz,Mercedes-Benz E 320,21
17490,19264.0,-1773.955078125,skoda,Skoda Octavia,7
23990,22932.0,1058.1484375,audi,Audi Q3,8
41990,39575.0,2414.6171875,bmw,BMW M6,11
33888,37333.0,-3445.48046875,peugeot,Peugeot 508,1
9990,11146.0,-1155.984375,bmw,BMW 318,14
2250,3952.0,-1701.509521484375,citroen,Citroen C1,14
18990,20156.0,-1166.470703125,nissan,Nissan Qashqai,7
44000,38757.0,5243.3515625,porsche,Porsche Cayenne,8
15990,17465.0,-1475.447265625,skoda,Skoda Fabia,5
3200,3915.0,-714.815185546875,mini,MINI Cooper,15
6600,9657.0,-3056.57421875,audi,Audi A3,17
27450,21889.0,5561.296875,mitsubishi,Mitsubishi Outlander,6
34900,38589.0,-3688.57421875,citroen,Citroen Grand C4 SpaceTourer,2
60590,53524.0,7066.09375,alfa-romeo,Alfa Romeo Tonale,1
3550,3606.0,-55.975341796875,audi,Audi A3,18
14999,14736.0,263.33984375,bmw,BMW 525,12
14490,13162.0,1327.7001953125,opel,Opel Adam,5
13990,12519.0,1470.98046875,mercedes-benz,Mercedes-Benz SLK 280,19
19190,19105.0,84.556640625,fiat,Fiat 500,2
31950,33150.0,-1200.30859375,mercedes-benz,Mercedes-Benz A 220,5
9999,13909.0,-3909.751953125,volkswagen,Volkswagen up!,5
5500,8109.0,-2608.88818359375,bmw,BMW 530,19
18800,14495.0,4305.1904296875,bmw,BMW 118,8
11380,13137.0,-1757.1123046875,hyundai,Hyundai i20,6
4790,3837.0,953.11279296875,mini,MINI One,16
4495,3589.0,906.45556640625,renault,Renault Twingo,14
62890,46282.0,16607.7265625,audi,Audi Q7,4
54690,39613.0,15076.68359375,audi,Audi Q5,3
41390,45601.0,-4210.8359375,volkswagen,Volkswagen Touran,1
36450,36980.0,-529.7578125,seat,SEAT Leon,2
14850,17135.0,-2284.763671875,seat,SEAT Leon,6
22699,21797.0,902.00390625,volkswagen,Volkswagen Golf,4
26950,36689.0,-9738.859375,mazda,Mazda CX-5,3
36590,40313.0,-3722.74609375,seat,SEAT Ateca,2
28800,33251.0,-4451.38671875,volkswagen,Volkswagen Golf,6
17500,19703.0,-2203.080078125,volkswagen,Volkswagen Polo,5
44950,57543.0,-12593.22265625,porsche,Porsche Panamera,13
4650,8245.0,-3595.3193359375,opel,Opel Adam,8
15999,15038.0,961.15625,volkswagen,Volkswagen Golf,7
11880,13890.0,-2010.27734375,opel,Opel Insignia,7
28900,28766.0,133.51171875,mazda,Mazda CX-5,5
13950,11647.0,2303.3759765625,volkswagen,Volkswagen Tiguan,12
9800,8785.0,1014.8076171875,mercedes-benz,Mercedes-Benz SLK 200,19
20470,21850.0,-1380.013671875,opel,Opel Insignia,5
27450,28849.0,-1398.5546875,mercedes-benz,Mercedes-Benz GLA 220,6
22500,21975.0,524.9296875,renault,Renault Captur,1
12995,14223.0,-1228.4052734375,seat,SEAT Ibiza,4
10500,9206.0,1294.091796875,mercedes-benz,Mercedes-Benz CLK 200,17
3888,3330.0,558.408203125,volkswagen,Volkswagen Polo,16
39980,36740.0,3239.76171875,skoda,Skoda Kodiaq,1
16999,18142.0,-1142.552734375,smart,smart forTwo,5
37950,38596.0,-646.0078125,audi,Audi TTS,8
2450,1134.0,1316.3629150390625,fiat,Fiat Doblo,18
66900,53159.0,13740.5859375,land-rover,Land Rover Range Rover Velar,6
24780,28554.0,-3773.556640625,citroen,Citroen C3 Aircross,2
4500,7655.0,-3154.56640625,chevrolet,Chevrolet Aveo,12
14970,17388.0,-2418.056640625,mercedes-benz,Mercedes-Benz C 200,13
15490,14144.0,1345.8623046875,audi,Audi Q5,14
4900,10057.0,-5156.88671875,skoda,Skoda Citigo,7
16950,20269.0,-3319.2265625,volkswagen,Volkswagen Polo,5
6580,7658.0,-1078.19677734375,volkswagen,Volkswagen Sharan,16
24190,29665.0,-5475.345703125,seat,SEAT Ibiza,3
16399,15400.0,998.873046875,volkswagen,Volkswagen Golf,6
4790,5105.0,-315.01171875,renault,Renault Clio,14
18750,14112.0,4637.548828125,ford,Ford Tourneo Connect,6
22486,26686.0,-4199.748046875,opel,Opel Crossland X,2
17500,19234.0,-1734.041015625,audi,Audi A3,8
17390,19267.0,-1877.125,renault,Renault Captur,5
5290,5940.0,-650.4150390625,seat,SEAT Alhambra,16
8500,9510.0,-1010.2060546875,mercedes-benz,Mercedes-Benz CLK 230,23
22810,19105.0,3705.359375,mazda,Mazda 2,1
12600,11559.0,1041.3271484375,mercedes-benz,Mercedes-Benz E 200,13
27770,32060.0,-4289.693359375,mini,MINI Cooper S,4
12999,13347.0,-347.6357421875,hyundai,Hyundai i20,6
6490,8984.0,-2493.826171875,volkswagen,Volkswagen Golf Variant,14
16940,15799.0,1141.181640625,audi,Audi TT,14
7000,9378.0,-2378.4306640625,ford,Ford Transit,8
15850,14077.0,1773.0791015625,mercedes-benz,Mercedes-Benz ML 350,14
36990,31752.0,5238.240234375,ford,Ford Transit Custom,5
274900,293408.0,-18508.21875,bentley,Bentley Continental GT,1
63810,50553.0,13256.9921875,mercedes-benz,Mercedes-Benz E 300,2
24990,28118.0,-3128.236328125,skoda,Skoda Octavia,6
21300,20929.0,370.93359375,seat,SEAT Ateca,5
22990,24078.0,-1087.568359375,mercedes-benz,Mercedes-Benz E 220,7
34790,39583.0,-4792.6640625,jaguar,Jaguar F-Type,7
26999,27931.0,-931.89453125,peugeot,Peugeot 3008,5
17999,19370.0,-1370.9375,skoda,Skoda Octavia,6
3800,4210.0,-410.35693359375,peugeot,Peugeot 107,15
31750,33472.0,-1722.0625,volvo,Volvo V90 Cross Country,4
17900,16921.0,979.0859375,bmw,BMW 530,14
32980,28776.0,4204.365234375,toyota,Toyota C-HR,1
259007,259003.0,3.859375,aston-martin,Aston Martin DBX,1
2800,3953.0,-1153.376953125,volkswagen,Volkswagen Golf,20
129800,123951.0,5849.109375,land-rover,Land Rover Defender,1
41490,40467.0,1023.1484375,ford,Ford Tourneo Custom,3
6500,6515.0,-15.4814453125,opel,Opel Corsa,12
36625,41072.0,-4446.7265625,hyundai,Hyundai TUCSON,1
26900,24686.0,2214.298828125,mercedes-benz,Mercedes-Benz C 250,10
21990,21592.0,397.91796875,volkswagen,Volkswagen T-Roc,5
26990,25191.0,1799.435546875,peugeot,Peugeot 3008,4
22099,27787.0,-5688.47265625,skoda,Skoda Superb,6
12950,22845.0,-9894.94140625,renault,Renault Koleos,5
16800,16335.0,465.0693359375,nissan,Nissan Qashqai,6
13800,16963.0,-3163.12109375,opel,Opel Zafira,9
19844,18620.0,1223.9609375,dacia,Dacia Sandero,1
4800,6979.0,-2178.716796875,volkswagen,Volkswagen Passat Variant,17
23490,24472.0,-981.888671875,hyundai,Hyundai SANTA FE,8
11990,13557.0,-1566.703125,bmw,BMW X1,10
33990,32615.0,1375.427734375,mercedes-benz,Mercedes-Benz E 250,6
19990,19828.0,161.826171875,nissan,Nissan Micra,2
4999,7257.0,-2258.435546875,mini,MINI Cooper,13
13120,13480.0,-359.8349609375,volkswagen,Volkswagen Golf,7
22480,24982.0,-2502.076171875,ford,Ford Fiesta,3
7800,6037.0,1762.6318359375,opel,Opel Adam,11
4000,5542.0,-1541.9736328125,opel,Opel Meriva,16
14500,15059.0,-559.138671875,mercedes-benz,Mercedes-Benz A 180,10
35900,38425.0,-2525.41796875,audi,Audi A6,6
34490,27065.0,7424.98046875,mitsubishi,Mitsubishi Eclipse Cross,2
16990,18638.0,-1648.150390625,opel,Opel Corsa,3
11350,12051.0,-701.29296875,fiat,Fiat 500,7
35200,43775.0,-8574.78515625,hyundai,Hyundai i30,2
22990,20940.0,2050.12109375,volkswagen,Volkswagen Golf,4
38900,37710.0,1189.9375,audi,Audi SQ5,7
27790,28199.0,-409.427734375,mazda,Mazda MX-5,1
23690,22064.0,1625.544921875,renault,Renault Espace,6
44980,42710.0,2270.4609375,audi,Audi SQ5,7
16999,13579.0,3420.03125,citroen,Citroen C3,4
9200,10764.0,-1564.4345703125,mercedes-benz,Mercedes-Benz C 220,14
230000,260048.0,-30047.59375,mercedes-benz,Mercedes-Benz G 63 AMG,2
5890,5936.0,-45.7333984375,ford,Ford Mondeo,15
15990,21133.0,-5142.71875,citroen,Citroen C3 Aircross,5
11499,10827.0,672.4521484375,volkswagen,Volkswagen Touran,13
55950,53744.0,2206.1953125,volvo,Volvo V90,3
12000,10642.0,1357.591796875,hyundai,Hyundai i30,9
15000,16877.0,-1877.498046875,volkswagen,Volkswagen Golf,6
4799,7900.0,-3100.65673828125,volkswagen,Volkswagen Eos,15
15500,15161.0,338.5185546875,mazda,Mazda CX-5,9
25999,26657.0,-657.68359375,volkswagen,Volkswagen Crafter,5
12990,14914.0,-1924.3369140625,opel,Opel Astra,7
20380,22263.0,-1883.2890625,audi,Audi A4,7
6900,8904.0,-2004.107421875,mini,MINI Cooper Cabrio,13
4550,3420.0,1129.81884765625,mercedes-benz,Mercedes-Benz A 140,23
21000,16559.0,4440.732421875,volkswagen,Volkswagen Sharan,10
23900,22011.0,1889.1875,hyundai,Hyundai TUCSON,5
38990,34132.0,4858.19140625,seat,SEAT Tarraco,2
109890,140811.0,-30921.0625,bentley,Bentley Bentayga,6
30888,30468.0,420.23046875,mini,MINI John Cooper Works,5
15970,15397.0,572.61328125,audi,Audi Q3,10
40980,37851.0,3128.6875,mini,MINI Cooper,3
23980,24588.0,-607.55859375,skoda,Skoda Superb,5
16890,16382.0,507.6201171875,hyundai,Hyundai TUCSON,6
20990,16522.0,4468.49609375,nissan,Nissan Qashqai,6
33900,32804.0,1095.6875,land-rover,Land Rover Range Rover Evoque,6
20706,23379.0,-2673.248046875,fiat,Fiat Ducato,4
13950,15851.0,-1901.16796875,fiat,Fiat 500C,4
5450,5857.0,-407.45849609375,mercedes-benz,Mercedes-Benz C 180,17
24990,26426.0,-1435.626953125,land-rover,Land Rover Range Rover Evoque,7
13999,17702.0,-3702.8984375,bmw,BMW 530,12
22150,21747.0,403.15625,fiat,Fiat Tipo,1
50990,20328.0,30662.04296875,mercedes-benz,Mercedes-Benz C 180,10
22999,21849.0,1149.84375,bmw,BMW 430,10
19540,19507.0,32.595703125,skoda,Skoda Superb,8
14990,16390.0,-1400.1484375,renault,Renault Megane,9
4280,4996.0,-715.529296875,volkswagen,Volkswagen Golf,19
23850,21110.0,2739.939453125,kia,Kia Stonic,1
29970,31818.0,-1848.06640625,fiat,Fiat 500X,1
49890,67573.0,-17682.734375,mercedes-benz,Mercedes-Benz SLR,13
22990,22356.0,634.171875,mercedes-benz,Mercedes-Benz C 220,8
19200,18637.0,562.857421875,skoda,Skoda Fabia,4
20000,28788.0,-8787.669921875,land-rover,Land Rover Range Rover Evoque,8
99850,94579.0,5270.6953125,porsche,Porsche 991,9
35390,32069.0,3320.546875,mazda,Mazda MX-5,1
38490,45402.0,-6912.05078125,hyundai,Hyundai KONA,1
17990,18378.0,-388.396484375,peugeot,Peugeot 308,7
25990,27507.0,-1517.349609375,kia,Kia Rio,1
22990,19226.0,3764.380859375,peugeot,Peugeot 3008,5
2750,3420.0,-670.18115234375,mercedes-benz,Mercedes-Benz A 140,22
4499,8714.0,-4214.60546875,bmw,BMW 318,12
12500,10828.0,1672.189453125,mercedes-benz,Mercedes-Benz A 160,13
43999,41056.0,2943.45703125,audi,Audi A6,6
63990,68758.0,-4767.6328125,ford,Ford Mustang,3
11900,13726.0,-1825.7333984375,toyota,Toyota Yaris,8
6000,9999.0,-3999.267578125,mercedes-benz,Mercedes-Benz Citan,11
25790,18576.0,7213.509765625,ford,Ford Focus,4
13990,13212.0,777.8955078125,toyota,Toyota Yaris,4
2999,4940.0,-1940.90478515625,renault,Renault Twingo,13
56900,70555.0,-13655.1015625,porsche,Porsche 718,5
46399,26047.0,20351.54296875,mercedes-benz,Mercedes-Benz S 350,10
29990,28122.0,1868.45703125,mercedes-benz,Mercedes-Benz E 200,6
7400,5992.0,1408.39013671875,volkswagen,Volkswagen Caddy,14
10960,10349.0,611.3544921875,opel,Opel Adam,8
14599,14638.0,-39.3828125,hyundai,Hyundai iX35,9
22910,23620.0,-710.1640625,skoda,Skoda Kamiq,1
4150,10166.0,-6015.873046875,mercedes-benz,Mercedes-Benz E 320,20
24990,24149.0,840.52734375,citroen,Citroen C5 Aircross,5
20990,21690.0,-700.14453125,kia,Kia Ceed / cee'd,5
16990,18199.0,-1208.5859375,volkswagen,Volkswagen Tiguan,11
1900,4185.0,-2285.494140625,audi,Audi A4,24
18480,18302.0,178.408203125,nissan,Nissan Qashqai,5
26168,22637.0,3530.84375,ford,Ford Transit,5
25990,28938.0,-2948.4765625,skoda,Skoda Fabia,1
4000,4408.0,-408.4765625,volkswagen,Volkswagen Polo,15
4990,7159.0,-2168.59912109375,volkswagen,Volkswagen Eos,15
11990,12694.0,-703.95703125,peugeot,Peugeot Partner,6
23980,23195.0,784.701171875,audi,Audi A1,4
14840,14753.0,86.6025390625,hyundai,Hyundai i30,5
17422,17176.0,245.900390625,volkswagen,Volkswagen Golf,6
27400,21834.0,5565.751953125,mercedes-benz,Mercedes-Benz C 220,8
22970,24256.0,-1286.0,volkswagen,Volkswagen Golf GTI,7
25490,20083.0,5407.263671875,mini,MINI Cooper Cabrio,5
27780,27709.0,70.939453125,seat,SEAT Leon,5
2500,5723.0,-3223.41259765625,mercedes-benz,Mercedes-Benz A 160,19
112900,119507.0,-6607.421875,mercedes-benz,Mercedes-Benz GLC 63 AMG,2
18395,23280.0,-4885.498046875,opel,Opel Crossland,3
19800,19594.0,205.572265625,volkswagen,Volkswagen Tiguan,7
13500,11603.0,1897.3056640625,volkswagen,Volkswagen Touran,10
17990,15542.0,2447.578125,seat,SEAT Arona,4
21900,25535.0,-3634.54296875,mercedes-benz,Mercedes-Benz CLA 220,5
22988,28551.0,-5563.4609375,kia,Kia Ceed / cee'd,1
16950,15119.0,1830.896484375,volkswagen,Volkswagen Passat Variant,6
11990,12941.0,-951.1455078125,kia,Kia Carens,9
24490,23444.0,1045.671875,seat,SEAT Arona,2
23670,22347.0,1322.93359375,audi,Audi Q2,6
23001,22690.0,311.080078125,bmw,BMW Z4,11
6299,6001.0,298.24169921875,ford,Ford Focus,16
1200,3331.0,-2131.072021484375,bmw,BMW 320,24
31490,29322.0,2168.021484375,opel,Opel Astra,1
21450,25992.0,-4541.68359375,audi,Audi Q3,6
8700,10338.0,-1637.7861328125,skoda,Skoda Octavia,8
5200,7386.0,-2185.515625,mercedes-benz,Mercedes-Benz ML 320,23
13500,16101.0,-2601.2626953125,audi,Audi Q7,17
10000,10296.0,-296.3876953125,audi,Audi A3,12
249995,311961.0,-61966.09375,mercedes-benz,Mercedes-Benz S 65 AMG,5
29490,39636.0,-10146.32421875,volvo,Volvo S90,7
46900,45915.0,984.5234375,bmw,BMW X2 M,3
3200,5311.0,-2110.55517578125,opel,Opel Astra,13
2899,2038.0,861.3846435546875,volkswagen,Volkswagen Polo,20
6500,9310.0,-2809.6611328125,volkswagen,Volkswagen Phaeton,16
16490,19361.0,-2871.2734375,honda,Honda Jazz,4
12890,11478.0,1411.6572265625,opel,Opel Mokka,11
9000,12078.0,-3078.0546875,fiat,Fiat Ducato,8
5250,4840.0,410.49267578125,audi,Audi A3,18
6250,9906.0,-3656.4482421875,bmw,BMW 120,13
17190,14994.0,2195.8837890625,seat,SEAT Arona,5
26290,28095.0,-1804.82421875,toyota,Toyota Yaris,2
31450,30877.0,572.541015625,ssangyong,SsangYong Tivoli,1
30990,37059.0,-6068.6015625,mazda,Mazda 3,1
5500,7499.0,-1998.92578125,audi,Audi A3,21
35860,35643.0,217.30078125,volkswagen,Volkswagen Tiguan,3
12200,13843.0,-1643.2236328125,hyundai,Hyundai i10,6
6500,5747.0,752.818359375,volkswagen,Volkswagen Golf Variant,14
25900,26060.0,-159.60546875,opel,Opel Astra,3
28000,30603.0,-2602.625,renault,Renault Espace,5
138500,92174.0,46325.6328125,mercedes-benz,Mercedes-Benz S 580,2
18450,17175.0,1275.318359375,opel,Opel Mokka X,7
10190,14786.0,-4596.4873046875,ford,Ford EcoSport,8
22990,21214.0,1776.259765625,audi,Audi Q2,7
3950,2623.0,1326.85302734375,ford,Ford Focus,15
6990,5438.0,1551.66064453125,seat,SEAT Ibiza,13
28440,28196.0,243.52734375,mini,MINI Cooper SD Countryman,6
32500,17293.0,15207.322265625,audi,Audi A7,9
30470,34554.0,-4083.76171875,ford,Ford Focus,4
9890,9091.0,798.71484375,mini,MINI One Cabrio,11
29899,34684.0,-4785.109375,peugeot,Peugeot 508,2
17950,17854.0,95.880859375,kia,Kia Optima,8
7500,10466.0,-2966.1640625,volkswagen,Volkswagen Golf,13
54684,53511.0,1173.01953125,skoda,Skoda Kodiaq,1
36900,30724.0,6176.337890625,seat,SEAT Alhambra,6
26900,21140.0,5759.58984375,opel,Opel Insignia,6
12500,14305.0,-1804.537109375,hyundai,Hyundai i40,9
27480,29678.0,-2198.306640625,mini,MINI John Cooper Works,5
699,2056.0,-1356.696044921875,citroen,Citroen Xsara Picasso,18
11790,12327.0,-536.603515625,hyundai,Hyundai i40,11
17500,15200.0,2299.5048828125,audi,Audi A5,13
16500,15782.0,718.2392578125,volkswagen,Volkswagen Touareg,13
1300,1465.0,-164.873291015625,volkswagen,Volkswagen Golf Variant,22
14900,12653.0,2246.5234375,opel,Opel Insignia,6
18988,21297.0,-2308.501953125,volkswagen,Volkswagen Golf Variant,4
30435,44552.0,-14117.26953125,mercedes-benz,Mercedes-Benz C 220,4
7999,8364.0,-365.4267578125,ford,Ford C-Max,13
18990,18950.0,40.138671875,seat,SEAT Arona,3
65750,69409.0,-3659.1328125,audi,Audi Q7,2
28450,28560.0,-110.2109375,jaguar,Jaguar E-Pace,5
52999,43059.0,9940.140625,bmw,BMW X5,6
15483,17036.0,-1552.94140625,fiat,Fiat 500C,6
16975,22033.0,-5058.244140625,audi,Audi A3,5
13990,14808.0,-818.2890625,ford,Ford Fiesta,7
19999,21682.0,-1683.314453125,ford,Ford EcoSport,3
5499,5988.0,-488.505859375,volkswagen,Volkswagen Polo,15
17998,21809.0,-3810.919921875,seat,SEAT Ibiza,4
11500,15184.0,-3684.103515625,mercedes-benz,Mercedes-Benz E 250,12
12000,14600.0,-2600.3408203125,seat,SEAT Leon,6
14500,11247.0,3253.17578125,audi,Audi A5,12
19975,34580.0,-14604.60546875,hyundai,Hyundai TUCSON,1
2199,3422.0,-1222.77783203125,daihatsu,Daihatsu Terios,20
22490,25215.0,-2725.4140625,volkswagen,Volkswagen Passat Variant,7
10900,19460.0,-8559.732421875,mercedes-benz,Mercedes-Benz C 250,10
24899,26707.0,-1807.84375,toyota,Toyota Corolla,2
3000,6040.0,-3040.494140625,volkswagen,Volkswagen up!,12
13780,12177.0,1602.673828125,seat,SEAT Leon,11
13980,16062.0,-2082.271484375,opel,Opel Crossland X,6
25640,27637.0,-1996.501953125,skoda,Skoda Kamiq,1
3290,7346.0,-4056.416015625,toyota,Toyota Verso,14
8000,6562.0,1438.1923828125,mercedes-benz,Mercedes-Benz E 270,22
2999,1164.0,1834.9744873046875,volkswagen,Volkswagen Golf,20
9990,11641.0,-1650.9521484375,hyundai,Hyundai i20,8
30900,22083.0,8816.896484375,bmw,BMW 320,7
13830,14122.0,-291.8779296875,skoda,Skoda Rapid/Spaceback,7
19888,18709.0,1178.78125,mercedes-benz,Mercedes-Benz A 180,8
15990,16890.0,-899.728515625,renault,Renault Captur,7
28500,38764.0,-10263.74609375,toyota,Toyota Proace,2
8000,6539.0,1460.775390625,opel,Opel Adam,11
2950,4507.0,-1557.49560546875,volkswagen,Volkswagen Passat Variant,17
62390,75732.0,-13341.9921875,volkswagen,Volkswagen T6 California,1
16899,12443.0,4456.4580078125,audi,Audi A5,12
10330,9701.0,628.8525390625,opel,Opel Corsa-e,9
7900,9506.0,-1606.083984375,ford,Ford Fiesta,9
4990,3791.0,1198.500732421875,volkswagen,Volkswagen Polo,15
24042,36244.0,-12202.2734375,ssangyong,SsangYong Tivoli,1
24887,27029.0,-2141.814453125,audi,Audi Q2,5
32490,26802.0,5688.46484375,volkswagen,Volkswagen Crafter,7
22880,19361.0,3518.7265625,toyota,Toyota Corolla,4
54900,43526.0,11374.35546875,bmw,BMW M3,13
2600,3055.0,-454.732421875,peugeot,Peugeot 207,17
14990,17090.0,-2100.390625,bmw,BMW 318,10
11950,13769.0,-1819.064453125,renault,Renault Scenic,8
13998,14874.0,-876.3857421875,mercedes-benz,Mercedes-Benz B 200,12
25800,23510.0,2290.427734375,mercedes-benz,Mercedes-Benz E 350,11
33950,38987.0,-5036.515625,audi,Audi A5,7
22285,28981.0,-6695.94140625,peugeot,Peugeot 508,2
13390,13249.0,140.5556640625,hyundai,Hyundai iX35,10
15888,19672.0,-3783.771484375,renault,Renault Clio,2
19420,18528.0,891.75390625,audi,Audi A3,7
25999,25366.0,632.5078125,skoda,Skoda Kodiaq,6
13950,15338.0,-1387.6826171875,opel,Opel Mokka X,6
29850,26603.0,3247.236328125,citroen,Citroen C5 Aircross,5
16490,14667.0,1823.3671875,renault,Renault Kadjar,9
1999,4353.0,-2353.92236328125,nissan,Nissan Almera Tino,24
19580,20728.0,-1148.234375,opel,Opel Insignia,5
22300,25275.0,-2975.181640625,audi,Audi A4,8
11890,14249.0,-2358.5009765625,skoda,Skoda Fabia,7
179890,237873.0,-57983.15625,mercedes-benz,Mercedes-Benz SLS,13
19900,46550.0,-26650.3359375,audi,Audi SQ7,7
29880,28227.0,1653.25390625,toyota,Toyota Yaris,1
16444,16920.0,-475.82421875,ford,Ford Focus,5
6900,9393.0,-2492.5263671875,fiat,Fiat 500,9
31999,31685.0,313.52734375,audi,Audi A6,6
15200,13141.0,2059.3623046875,bmw,BMW 525,12
1199,788.0,410.949951171875,opel,Opel Corsa,19
5990,8420.0,-2430.2958984375,mercedes-benz,Mercedes-Benz SLK 200,21
23999,20684.0,3314.509765625,nissan,Nissan X-Trail,5
13480,14342.0,-861.6748046875,toyota,Toyota Aygo,4
13500,8863.0,4637.4482421875,audi,Audi A4,13
89990,92627.0,-2637.3359375,bmw,BMW 760,6
36000,46170.0,-10170.08984375,mercedes-benz,Mercedes-Benz GLE 500,8
19900,26136.0,-6235.908203125,seat,SEAT Leon,8
3750,2720.0,1029.688720703125,opel,Opel Vectra,19
14420,15521.0,-1101.333984375,skoda,Skoda Octavia,5
17990,18001.0,-10.708984375,opel,Opel Grandland X,4
319900,324118.0,-4217.875,lamborghini,Lamborghini Huracan,5
26199,28199.0,-2000.427734375,nissan,Nissan Townstar,1
19890,24157.0,-4266.875,volkswagen,Volkswagen Passat Variant,6
17000,18023.0,-1023.40234375,bmw,BMW 525,11
32700,33194.0,-494.078125,ford,Ford S-Max,5
23990,23903.0,86.748046875,mercedes-benz,Mercedes-Benz CLA 250,9
8499,9589.0,-1090.2421875,renault,Renault Clio,8
35090,38166.0,-3076.39453125,audi,Audi A5,4
3999,4739.0,-739.92333984375,ford,Ford Fiesta,13
12490,12492.0,-2.37109375,seat,SEAT Leon,10
20739,21258.0,-518.923828125,skoda,Skoda Superb,6
19990,23065.0,-3075.146484375,seat,SEAT Leon,5
55099,51311.0,3788.17578125,skoda,Skoda Superb,2
34980,33485.0,1494.91796875,seat,SEAT Ateca,1
7970,9165.0,-1195.3095703125,peugeot,Peugeot 207,11
47449,46853.0,595.63671875,mercedes-benz,Mercedes-Benz E 350,5
3750,7551.0,-3801.04296875,opel,Opel Astra,14
13500,12272.0,1227.9697265625,mercedes-benz,Mercedes-Benz E 200,15
15250,15771.0,-521.2119140625,renault,Renault Grand Scenic,6
44500,48192.0,-3692.28125,volkswagen,Volkswagen T6 California,6
12980,13723.0,-742.810546875,fiat,Fiat 500,5
26450,31009.0,-4559.419921875,citroen,Citroen Berlingo,2
10490,12159.0,-1668.6943359375,dacia,Dacia Sandero,6
16999,26222.0,-9223.275390625,peugeot,Peugeot Expert,5
32750,31774.0,976.423828125,jaguar,Jaguar E-Pace,5
17550,15524.0,2026.3935546875,toyota,Toyota Prius,8
70145,71139.0,-994.40625,volkswagen,Volkswagen T6.1 California,1
10950,12422.0,-1471.5576171875,mercedes-benz,Mercedes-Benz R 350,16
11690,14787.0,-3096.5546875,fiat,Fiat Panda,3
48950,44671.0,4279.234375,volkswagen,Volkswagen Touareg,6
2500,3351.0,-850.9853515625,bmw,BMW 318,20
56390,68206.0,-11816.0234375,mercedes-benz,Mercedes-Benz CLA 35 AMG,1
8490,8621.0,-131.3974609375,dacia,Dacia Duster,12
41844,35802.0,6042.18359375,jaguar,Jaguar XF,6
22990,26952.0,-3962.27734375,audi,Audi A3,5
34990,41548.0,-6557.56640625,volkswagen,Volkswagen Caddy,2
3300,5695.0,-2395.201171875,bmw,BMW 323,24
28775,26170.0,2604.9921875,audi,Audi A4,5
5200,3546.0,1653.772705078125,opel,Opel Corsa,15
28990,27578.0,1411.5390625,bmw,BMW X3,9
16999,14780.0,2219.2080078125,honda,Honda Civic,5
7200,6283.0,917.083984375,opel,Opel Astra,13
