actual,predicted,error,brand,model,age
57000,56000.0,1000.1557247880191,land-rover,Land Rover Range Rover Sport,5
6900,-110.0,7010.147647765218,opel,Opel Astra,7
9990,10571.0,-580.8603141581989,honda,Honda Civic,11
29990,31974.0,-1984.2963988559022,mazda,Mazda CX-3,2
13400,16175.0,-2774.5278182116854,audi,Audi Q3,11
78288,79939.0,-1651.0894937525736,audi,Audi Q8,1
81850,71584.0,10265.675263533689,volvo,Volvo XC90,2
16600,15484.0,1115.876255229281,mercedes-benz,Mercedes-Benz E 250,14
27822,30982.0,-3160.050703201581,seat,SEAT Ateca,3
12950,13247.0,-296.8709653920869,opel,Opel Mokka,9
20300,23648.0,-3347.7891101078203,bmw,BMW Z4,15
29999,31015.0,-1015.6594751927005,bmw,BMW 140,8
11390,10252.0,1137.8930853685342,peugeot,Peugeot 108,4
66300,55462.0,10838.134089576211,mercedes-benz,Mercedes-Benz GLE 63 AMG,6
10950,10831.0,118.94465976327228,mercedes-benz,Mercedes-Benz SLK 230,23
81900,106787.0,-24886.687134283624,land-rover,Land Rover Defender,2
34990,43983.0,-8992.828459930432,mercedes-benz,Mercedes-Benz E 350,4
23990,22328.0,1661.8637592833402,seat,SEAT Arona,3
7500,19580.0,-12080.284966396604,bmw,BMW 730,12
23950,28062.0,-4111.550790552035,volkswagen,Volkswagen Golf,3
19500,22189.0,-2689.242257892045,bmw,BMW 520,7
3500,-3031.0,6531.054043672604,audi,Audi A4,22
13650,16304.0,-2653.9849462768034,mercedes-benz,Mercedes-Benz E 220,15
2500,4776.0,-2276.207696264697,hyundai,Hyundai Atos,19
10500,18381.0,-7880.880544739386,bmw,BMW X3,13
19990,20969.0,-979.1063232578599,hyundai,Hyundai TUCSON,6
21900,23640.0,-1740.1475815087433,citroen,Citroen C3 Aircross,2
17900,25233.0,-7333.004629816613,ford,Ford Focus,5
6999,3882.0,3117.164446526369,bmw,BMW X3,18
46440,42213.0,4227.205635033461,audi,Audi A5,2
24440,27927.0,-3487.1250202229785,ford,Ford Edge,7
8750,9749.0,-998.6484036479887,mercedes-benz,Mercedes-Benz CLS 350,19
16950,15884.0,1065.7306469874402,ford,Ford Grand C-Max,8
15490,17852.0,-2362.2589056877587,renault,Renault Megane,7
16850,11750.0,5099.892590847199,skoda,Skoda Fabia,7
10500,24095.0,-13595.092002052268,skoda,Skoda Superb,8
33890,37570.0,-3679.687980268398,skoda,Skoda Karoq,1
80550,108535.0,-27984.706228310068,land-rover,Land Rover Defender,2
67950,73236.0,-5286.348530081494,cadillac,Cadillac Escalade,5
19690,19780.0,-89.73718143500446,fiat,Fiat 500C,2
17890,19535.0,-1645.2596091289379,seat,SEAT Arona,3
56000,52332.0,3668.1541816074314,mercedes-benz,Mercedes-Benz Marco Polo,6
38190,35155.0,3034.8145299654134,mitsubishi,Mitsubishi Eclipse Cross,1
7500,1964.0,5536.011468655326,lada,Lada Niva,12
25800,18297.0,7502.657727415735,mercedes-benz,Mercedes-Benz Vito,8
19999,16929.0,3069.5014373766426,volkswagen,Volkswagen Golf,12
32290,32064.0,225.82630266831256,ford,Ford Focus,1
39949,39423.0,525.500048571892,mercedes-benz,Mercedes-Benz A 35 AMG,5
4990,9490.0,-4500.057864425349,mercedes-benz,Mercedes-Benz A 160,14
3190,369.0,2821.0269218256108,kia,Kia Picanto,15
