actual,predicted,error,brand,model,age
7999,8118.0,-119.26721955520406,skoda,Skoda Citigo,11
35990,26718.0,9272.320625592736,volkswagen,Volkswagen Tiguan,5
2970,986.0,1984.4004639983687,volkswagen,Volkswagen Golf Plus,19
52191,47497.0,4694.108230820049,skoda,Skoda Kodiaq,1
19990,21622.0,-1632.050870592826,skoda,Skoda Octavia,6
1000,-9617.0,10616.611844908795,renault,Renault Modus,19
4795,-1501.0,6296.253534188185,fiat,Fiat Grande Punto,15
33470,37308.0,-3837.7831170580102,toyota,Toyota C-HR,2
24222,26669.0,-2447.3804167739727,volkswagen,Volkswagen T-Cross,2
4400,3383.0,1017.336919804111,citroen,Citroen Berlingo,14
22870,24073.0,-1202.877269387991,volkswagen,Volkswagen T-Cross,5
2690,-4122.0,6812.052336023902,volkswagen,Volkswagen Golf,21
10800,13452.0,-2652.0011408476057,opel,Opel Astra,8
29890,27045.0,2844.5619335349365,mazda,Mazda MX-5,6
19490,20830.0,-1339.9649787263334,skoda,Skoda Fabia,3
9999,6657.0,3341.6249592467284,hyundai,Hyundai i20,9
24880,25871.0,-990.9784616200923,volkswagen,Volkswagen Tiguan,7
5290,-1959.0,7248.5359107528675,opel,Opel Agila,16
1600,-131.0,1731.014799869481,opel,Opel Vectra,20
17999,21570.0,-3570.6205821103213,volvo,Volvo XC90,12
5450,-4798.0,10247.966346954898,bmw,BMW 323,24
18100,22535.0,-4434.508560626062,opel,Opel Corsa,3
18999,20788.0,-1789.2801466062374,bmw,BMW 118,5
24949,22885.0,2063.703276532462,bmw,BMW 118,5
9900,11735.0,-1834.5997962732326,ford,Ford S-Max,13
12789,13602.0,-812.9680132073336,hyundai,Hyundai i30,6
25600,33950.0,-8350.476252393477,audi,Audi A4,8
157950,125165.0,32784.85827312534,porsche,Porsche 911,5
27950,32069.0,-4118.562364166704,mercedes-benz,Mercedes-Benz B 250,5
30990,32863.0,-1872.663118885146,mercedes-benz,Mercedes-Benz A 220,5
15290,19116.0,-3826.232717504772,audi,Audi A3,11
16990,18199.0,-1209.3021424014842,mercedes-benz,Mercedes-Benz B 200,12
25990,19962.0,6027.704639339128,opel,Opel Grandland X,5
15970,21587.0,-5616.811148728757,opel,Opel Astra,6
8290,5583.0,2707.1822844532617,ford,Ford Fiesta,11
19000,31825.0,-12825.066256864171,volkswagen,Volkswagen Golf GTI,7
79400,65881.0,13518.925133737066,dodge,Dodge Durango,2
10480,18363.0,-7883.1065716737685,opel,Opel Insignia,11
25490,24941.0,549.1958748184588,audi,Audi A4,6
53850,47620.0,6229.762742585088,audi,Audi A7,5
15990,15779.0,210.86806762388733,ford,Ford Focus,6
4990,4698.0,292.37200553226285,volkswagen,Volkswagen Golf,17
8990,6733.0,2256.6057134044313,hyundai,Hyundai i10,7
16500,12365.0,4134.836951759269,hyundai,Hyundai KONA,6
10499,14070.0,-3570.82040052103,mercedes-benz,Mercedes-Benz C 180,15
66589,20598.0,45991.40811673134,volkswagen,Volkswagen T-Cross,2
12950,22985.0,-10034.984630536936,peugeot,Peugeot RCZ,12
14500,17402.0,-2901.7564029091336,alfa-romeo,Alfa Romeo Giulietta,5
39000,39034.0,-33.795239768674946,bmw,BMW X1,4
16900,19298.0,-2398.197212264571,ford,Ford EcoSport,6
23400,24393.0,-992.7558873753405,mercedes-benz,Mercedes-Benz C 220,7
17480,17228.0,252.3719652906002,audi,Audi A6,8
25490,25525.0,-34.586481280319276,citroen,Citroen C5 Aircross,4
5650,3905.0,1745.0455529886822,volkswagen,Volkswagen T5 Transporter,18
10499,18143.0,-7644.260624942555,fiat,Fiat 500X,5
4900,8984.0,-4084.1178684699626,citroen,Citroen C4,14
6999,4617.0,2381.5868752267925,volkswagen,Volkswagen Passat Variant,15
12300,14203.0,-1902.7409469110917,volkswagen,Volkswagen Golf Sportsvan,9
19980,19309.0,671.2759328505599,skoda,Skoda Octavia,5
12495,10011.0,2483.684223586377,volkswagen,Volkswagen Caddy,13
12250,11242.0,1007.9340493104937,dacia,Dacia Duster,6
4700,1408.0,3292.2650064656773,toyota,Toyota Auris,15
30470,24114.0,6356.301959947799,ford,Ford Transit Custom,3
31500,15856.0,15644.211604108375,ford,Ford Transit Custom,3
24945,24975.0,-30.054920207672694,lada,Lada Niva,3
36925,45956.0,-9031.219530382768,audi,Audi A6,7
24590,32291.0,-7700.710566174232,toyota,Toyota Yaris Cross,1
21950,25952.0,-4002.082265721103,skoda,Skoda Octavia,5
45550,43316.0,2234.404182126411,ford,Ford Kuga,1
5500,2067.0,3433.1765205684715,ford,Ford Galaxy,16
4500,424.0,4076.2138230074524,alfa-romeo,Alfa Romeo 147,19
23900,23854.0,45.90167546194789,bmw,BMW X1,8
20430,20322.0,107.79905940404569,skoda,Skoda Octavia,5
29999,28861.0,1137.6922714862449,seat,SEAT Ateca,5
12900,21376.0,-8475.7226937886,mercedes-benz,Mercedes-Benz E 250,14
5899,2103.0,3796.076684777421,skoda,Skoda Fabia,13
20950,20073.0,876.6267395456744,bmw,BMW 318,9
33990,38245.0,-4255.309125533662,volkswagen,Volkswagen T-Roc,1
2499,-1236.0,3735.4142835463244,renault,Renault Clio,15
32999,32161.0,837.9005803506734,bmw,BMW 435,9
24990,34890.0,-9899.758430607355,kia,Kia Ceed / cee'd,1
18890,22009.0,-3119.2413080893202,dacia,Dacia Sandero,2
14500,13526.0,973.915379166574,kia,Kia Ceed SW / cee'd SW,7
24000,30919.0,-6918.82323078674,ford,Ford Mustang,7
23989,16399.0,7590.016625751581,skoda,Skoda Karoq,6
9499,19657.0,-10157.735241252209,mercedes-benz,Mercedes-Benz E 350,18
19588,19934.0,-346.00081241586304,mercedes-benz,Mercedes-Benz A 180,8
36790,32955.0,3834.8118109893257,volvo,Volvo XC60,6
16000,21978.0,-5977.621037170167,mercedes-benz,Mercedes-Benz A 180,7
19450,19712.0,-262.262067344971,dacia,Dacia Duster,5
51730,68934.0,-17204.338056811524,ford,Ford Mustang,2
44950,50661.0,-5710.966248962199,land-rover,Land Rover Range Rover Sport,8
10100,7668.0,2431.5870508981207,mazda,Mazda 3,10
16900,23076.0,-6176.040780590585,mazda,Mazda 6,9
29990,31899.0,-1909.1580505019447,opel,Opel Insignia,3
67999,45968.0,22030.68285054271,audi,Audi A8,6
16590,18549.0,-1959.0131373720724,fiat,Fiat 500,3
47820,57475.0,-9655.373919712802,audi,Audi S5,5
7370,6178.0,1192.0753265923631,ford,Ford B-Max,11
47885,50645.0,-2760.0119390281325,bmw,BMW 440,4
2999,5131.0,-2131.5273405937623,opel,Opel Insignia,13
3990,-4841.0,8831.005617247545,toyota,Toyota Aygo,14
44980,73818.0,-28837.57466331203,audi,Audi RS6,11
19990,24399.0,-4408.9576235366985,volkswagen,Volkswagen Tiguan,7
37990,40988.0,-2998.3219756781764,toyota,Toyota Corolla,2
18199,22994.0,-4795.035776250701,dacia,Dacia Sandero,1
18975,22957.0,-3981.8119746461743,renault,Renault Talisman,8
2699,-5456.0,8154.785335483612,renault,Renault Twingo,16
12499,10475.0,2023.7055084202311,volkswagen,Volkswagen Golf,8
30890,22290.0,8600.033738784023,audi,Audi A6,5
34799,39829.0,-5029.724016098931,land-rover,Land Rover Range Rover Evoque,4
14777,17288.0,-2511.291230516741,mercedes-benz,Mercedes-Benz SLK 200,14
15990,15947.0,42.667056150443386,ford,Ford C-Max,7
16660,19388.0,-2727.8780246780007,opel,Opel Insignia,6
9490,15354.0,-5864.443300172037,volkswagen,Volkswagen Passat Variant,11
32688,36232.0,-3544.274923063793,audi,Audi A3,1
224911,171766.0,53145.058444001304,porsche,Porsche 992,2
15900,17514.0,-1614.2296439664133,bmw,BMW 525,12
20990,22674.0,-1684.091120724599,renault,Renault Scenic,6
2700,-4006.0,6705.614536586771,volkswagen,Volkswagen Polo,21
29900,33777.0,-3877.17217375942,skoda,Skoda Superb,5
13490,10974.0,2516.342402181148,kia,Kia Picanto,5
7299,2212.0,5087.490401329662,audi,Audi A4,18
32900,32588.0,312.474997357589,mercedes-benz,Mercedes-Benz E 220,6
3390,-1901.0,5291.3697790262595,volkswagen,Volkswagen Golf,18
17990,22888.0,-4897.585654782339,opel,Opel Insignia,6
10000,7845.0,2155.21684858932,audi,Audi A4,16
23985,37036.0,-13050.800081515627,ssangyong,SsangYong Tivoli,1
11000,17858.0,-6858.321040045859,volkswagen,Volkswagen Passat,10
9460,9668.0,-208.2068335360127,opel,Opel Adam,9
15000,16118.0,-1118.4678844578048,ford,Ford Focus,5
3790,-7191.0,10980.818620709517,mercedes-benz,Mercedes-Benz A 160,26
4990,3755.0,1234.854783035502,fiat,Fiat Doblo,15
25980,43356.0,-17376.171177940807,hyundai,Hyundai i30,5
10930,6050.0,4879.923618056022,skoda,Skoda Rapid/Spaceback,10
18990,21518.0,-2527.6392179582435,seat,SEAT Arona,2
91990,59345.0,32645.419944589106,audi,Audi Q7,2
38190,29296.0,8894.234207056528,audi,Audi A5,5
30790,28087.0,2703.363050141066,audi,Audi Q2,6
14155,18764.0,-4608.843555525556,volkswagen,Volkswagen Polo,5
27979,23883.0,4096.237237732308,toyota,Toyota,3
34950,40862.0,-5911.676940840698,audi,Audi A6,6
8790,5970.0,2819.9064934909184,kia,Kia Picanto,10
59900,47679.0,12220.966628277223,toyota,Toyota Hilux,1
35480,36446.0,-966.0132954691799,nissan,Nissan Qashqai,1
23690,23184.0,506.30701226846577,kia,Kia XCeed,2
43750,34952.0,8797.76768568645,volvo,Volvo XC60,3
22999,20393.0,2606.1653974579713,audi,Audi Q3,7
14999,17563.0,-2564.4485027960072,bmw,BMW 520,13
22250,21756.0,493.975451534232,mazda,Mazda 3,4
19990,26232.0,-6242.44120572483,fiat,Fiat Tipo,2
21890,21815.0,75.12755741058936,skoda,Skoda Kamiq,4
17600,26077.0,-8476.899278403482,volkswagen,Volkswagen Golf GTI,18
21690,18556.0,3134.200512137766,seat,SEAT Arona,3
44150,43264.0,885.5057118120603,jaguar,Jaguar E-Pace,5
8590,7306.0,1284.0800234108356,opel,Opel Adam,11
9980,11776.0,-1795.7922346421292,volkswagen,Volkswagen Golf,12
28590,41549.0,-12959.147370555773,seat,SEAT Leon,4
21750,26556.0,-4805.521078486137,dacia,Dacia Jogger,1
25490,34307.0,-8816.85289351891,mini,MINI Cooper SE Countryman,5
54990,84645.0,-29654.672395686997,audi,Audi RS6,7
9980,10219.0,-238.7168084207624,toyota,Toyota Aygo,5
22950,26104.0,-3153.879801558007,opel,Opel Insignia,3
37000,59910.0,-22910.44276720957,porsche,Porsche Panamera,10
19490,19688.0,-198.3502641425075,hyundai,Hyundai TUCSON,7
21450,19773.0,1677.4495311214268,opel,Opel Grandland X,6
16890,9332.0,7557.830370486985,opel,Opel Vivaro,6
47990,52984.0,-4993.836680532069,hyundai,Hyundai TUCSON,1
17000,13329.0,3670.929277622612,bmw,BMW 320,10
5800,-1806.0,7606.324042828153,smart,smart forTwo,12
16800,19505.0,-2704.729660921781,mazda,Mazda 2,5
17800,16127.0,1672.9596698943587,mercedes-benz,Mercedes-Benz CLA 180,11
3200,-463.0,3663.3298707885187,volkswagen,Volkswagen Polo,19
19490,23992.0,-4501.647527016379,fiat,Fiat 500C,1
19990,21100.0,-1110.0850676470181,opel,Opel Vivaro,7
19990,19086.0,904.0104086406209,bmw,BMW 118,6
30800,32216.0,-1415.6302107779302,mercedes-benz,Mercedes-Benz E 220,6
22790,28939.0,-6149.317345758067,skoda,Skoda Fabia,1
6700,7173.0,-473.41775685412176,volkswagen,Volkswagen Caddy,12
18370,27203.0,-8832.859653315656,dacia,Dacia Sandero,1
43650,36569.0,7080.500760036077,mini,MINI Cooper S Cabrio,1
38950,31933.0,7017.139032669515,jaguar,Jaguar E-Pace,4
21490,21223.0,267.4130515872239,toyota,Toyota Aygo X,2
2950,-37545.0,40494.65468334863,volkswagen,Volkswagen Polo,23
999,-9706.0,10704.977688719864,ford,Ford Fiesta,20
19000,16447.0,2553.0132374372843,mazda,Mazda MX-5,5
43980,36928.0,7052.135483152757,volvo,Volvo XC60,3
15999,17903.0,-1904.0584674579804,ford,Ford EcoSport,5
7500,-949.0,8449.0385823035,bmw,BMW 528,26
7499,8367.0,-867.5977853999175,skoda,Skoda Citigo,6
21000,28759.0,-7759.053650775877,bmw,BMW 740,14
6990,8738.0,-1747.5214889600902,ford,Ford Grand C-Max,13
35950,26860.0,9089.841706407049,audi,Audi Q5,5
9999,-2372.0,12371.306974527994,volkswagen,Volkswagen T4,24
22900,32895.0,-9994.515209443642,audi,Audi A4,9
12400,13938.0,-1537.9305533409606,mercedes-benz,Mercedes-Benz A 160,9
16990,16271.0,719.1572910849463,volkswagen,Volkswagen Touran,11
33770,34369.0,-598.7746745498443,seat,SEAT Ateca,1
19440,19332.0,108.30894035218444,bmw,BMW 318,5
37950,45173.0,-7223.452729434968,mini,MINI John Cooper Works Clubman,2
7860,6454.0,1405.5596265064778,toyota,Toyota Aygo,9
6999,7685.0,-686.4227420410261,volkswagen,Volkswagen Golf,14
29980,21118.0,8862.222688678914,mitsubishi,Mitsubishi Outlander,5
17499,19324.0,-1824.9226933881764,audi,Audi A5,9
4999,6933.0,-1934.0599657032053,skoda,Skoda Octavia,13
14749,13004.0,1744.9300555247646,volkswagen,Volkswagen Golf,6
20990,18644.0,2345.7495832960267,mazda,Mazda CX-3,5
19300,20062.0,-761.8696765320965,audi,Audi A5,7
8450,10330.0,-1879.675632157625,seat,SEAT Mii,8
12500,16878.0,-4378.097893257604,opel,Opel Insignia,8
87900,85822.0,2078.031445070723,land-rover,Land Rover Range Rover Velar,1
6000,8665.0,-2664.7664618198014,audi,Audi A4,13
14900,17652.0,-2752.195263292604,skoda,Skoda Fabia,5
1600,-12650.0,14249.702868785309,volkswagen,Volkswagen Polo,22
63800,70608.0,-6807.943049553956,mercedes-benz,Mercedes-Benz CLS 53 AMG,5
27949,30362.0,-2412.869452738283,hyundai,Hyundai TUCSON,5
21990,18439.0,3551.001189005976,skoda,Skoda Octavia,7
20980,22433.0,-1453.15465048415,fiat,Fiat 500C,1
24950,30665.0,-5715.211586852132,mercedes-benz,Mercedes-Benz E 250,10
26990,41194.0,-14203.789448399184,mercedes-benz,Mercedes-Benz CLS 400,10
23870,29456.0,-5586.28312804077,kia,Kia Ceed / cee'd,1
32690,34915.0,-2224.830947751747,kia,Kia XCeed,1
20795,24603.0,-3808.201065358582,skoda,Skoda Fabia,2
2690,2675.0,15.484425994469348,mercedes-benz,Mercedes-Benz E 240,21
9350,9463.0,-112.65231793372004,mercedes-benz,Mercedes-Benz C 200,17
28900,34666.0,-5766.329806039605,ford,Ford Edge,6
10990,8423.0,2566.629249546055,volkswagen,Volkswagen Caddy,13
139890,115602.0,24287.794649428542,land-rover,Land Rover Defender,1
11000,2458.0,8542.411226197026,seat,SEAT Mii,10
25890,26473.0,-582.7700527652196,nissan,Nissan Qashqai,3
23997,28963.0,-4965.968852588834,skoda,Skoda Kamiq,2
27900,29591.0,-1691.4908481925522,bmw,BMW X2,3
34950,27258.0,7691.5191439871705,mercedes-benz,Mercedes-Benz Sprinter,11
11899,15683.0,-3783.825124674273,opel,Opel Insignia,9
24950,27479.0,-2528.6959822715726,ford,Ford Focus,3
19999,14591.0,5408.083072970605,volkswagen,Volkswagen T5 Multivan,14
17490,24649.0,-7158.969980992799,bmw,BMW 320,7
11990,12915.0,-925.1153391896187,volkswagen,Volkswagen Passat Variant,10
22440,26506.0,-4066.2273892512603,skoda,Skoda Fabia,2
71990,54381.0,17609.166596659998,ford,Ford Ranger,1
27799,34430.0,-6630.951219116119,bmw,BMW 230,6
49980,30945.0,19034.80488901299,volkswagen,Volkswagen Passat,5
8980,12164.0,-3184.3203497178256,seat,SEAT Mii,7
30878,33398.0,-2520.0445454983274,nissan,Nissan Qashqai,1
54500,43597.0,10902.874252404108,volvo,Volvo XC60,1
11950,9958.0,1991.8305643852,seat,SEAT Leon,9
18490,18369.0,121.21971712113373,smart,smart forTwo,5
4000,-4769.0,8768.780225588216,fiat,Fiat 500,15
4700,6986.0,-2286.492419473756,renault,Renault Scenic,12
21990,25177.0,-3186.705119579423,ford,Ford Focus,5
27950,36882.0,-8932.358910118572,bmw,BMW 535,14
36940,35698.0,1242.2035978049244,ford,Ford Focus,14
15990,23534.0,-7544.22194802501,renault,Renault Captur,5
12300,13190.0,-890.4824379829661,opel,Opel Astra,7
14990,15589.0,-599.4827830133418,opel,Opel Mokka,9
12700,13848.0,-1148.454315849236,ford,Ford Fiesta,5
27900,81912.0,-54012.29297245553,bmw,BMW 550,8
26990,27176.0,-185.82643199036465,mercedes-benz,Mercedes-Benz C 200,6
14000,11398.0,2602.286940930995,hyundai,Hyundai TUCSON,8
6500,7204.0,-704.3964481884468,volkswagen,Volkswagen Touran,16
21900,24295.0,-2394.778496149065,audi,Audi A6,11
44500,53742.0,-9242.182605210503,land-rover,Land Rover Discovery Sport,3
37490,38518.0,-1028.4545743113486,kia,Kia Sportage,1
18000,20233.0,-2232.6591945064065,mini,MINI One D Clubman,7
27500,46838.0,-19337.550998491075,maserati,Maserati Ghibli,9
33950,42430.0,-8480.183546933527,volvo,Volvo S90,5
10800,13209.0,-2409.480758243135,bmw,BMW 320,9
62900,57025.0,5874.878954863852,porsche,Porsche Macan,3
17500,21731.0,-4231.151300089474,audi,Audi A6,10
20980,18819.0,2161.4911529276105,ford,Ford Focus,5
37990,34009.0,3981.490020171259,volvo,Volvo XC60,5
16400,16525.0,-124.61995685626243,audi,Audi A1,9
26000,27026.0,-1025.7496065750965,audi,Audi Q7,10
13990,26012.0,-12022.039435260347,volkswagen,Volkswagen Golf,13
27400,25923.0,1477.2857585417405,peugeot,Peugeot 308,2
9900,17508.0,-7607.60935380459,volkswagen,Volkswagen Golf,16
26990,19194.0,7795.923618473513,audi,Audi A1,3
2950,17236.0,-14285.699299873595,mercedes-benz,Mercedes-Benz E 280,19
36699,30189.0,6510.053603391436,bmw,BMW 320,4
32900,41868.0,-8968.188796817587,land-rover,Land Rover Range Rover Evoque,5
13000,16308.0,-3307.6499858583247,hyundai,Hyundai iX35,9
19790,27751.0,-7960.948245527292,peugeot,Peugeot 208,1
23990,26489.0,-2499.4680763124416,kia,Kia Sorento,8
20499,24008.0,-3508.8157328672132,mercedes-benz,Mercedes-Benz B 180,7
17760,12394.0,5365.668505076896,toyota,Toyota Yaris,6
23950,18527.0,5422.7309075468875,skoda,Skoda Karoq,7
16990,21294.0,-4303.622415711099,peugeot,Peugeot 308,5
19450,14731.0,4719.010476664418,ford,Ford Fiesta,5
18900,18472.0,427.55399101420335,nissan,Nissan Qashqai,5
357850,207038.0,150811.85269280628,bentley,Bentley Continental,1
28990,23973.0,5017.37251450427,bmw,BMW 320,4
15280,16835.0,-1554.8667480425684,ford,Ford Focus,7
9500,17038.0,-7537.7913751556625,mercedes-benz,Mercedes-Benz ML 320,17
34680,28307.0,6372.794616698549,mercedes-benz,Mercedes-Benz A 250,4
12980,11348.0,1632.2922342459133,mercedes-benz,Mercedes-Benz B 180,13
229900,123844.0,106056.16780733125,mercedes-benz,Mercedes-Benz AMG GT,5
9890,11665.0,-1774.9574227256744,citroen,Citroen C4,9
10800,12071.0,-1270.965461471369,toyota,Toyota Yaris,7
7350,4500.0,2849.8557096868935,opel,Opel Astra,14
15840,20373.0,-4533.295197896612,opel,Opel Crossland X,4
24890,27871.0,-2981.1612388469366,citroen,Citroen Berlingo,4
26990,24397.0,2592.6669708800764,seat,SEAT Ateca,4
17780,33225.0,-15444.70148403407,nissan,Nissan Juke,6
47900,48091.0,-190.7026352797111,dodge,Dodge RAM,3
24950,22736.0,2214.2548896489025,mercedes-benz,Mercedes-Benz GLC 250,8
3000,2832.0,167.87740764027694,mercedes-benz,Mercedes-Benz A 180,19
22880,22061.0,818.5996220350062,mazda,Mazda CX-5,6
8390,8430.0,-39.60946727392184,ford,Ford Fiesta,9
36890,46754.0,-9864.213375342952,audi,Audi S3,4
32980,28941.0,4039.186849990343,mercedes-benz,Mercedes-Benz C 250,7
18510,17003.0,1507.47916579523,renault,Renault Kadjar,7
34990,45552.0,-10562.307851541933,audi,Audi TT,9
28450,29912.0,-1462.261378334846,toyota,Toyota Corolla,2
30450,35495.0,-5044.887680183456,skoda,Skoda Kamiq,1
29994,27351.0,2642.5545504610127,jeep,Jeep Compass,3
16290,19231.0,-2940.9594727352123,renault,Renault Kadjar,6
17450,18269.0,-819.2760674260571,seat,SEAT Arona,6
8000,5816.0,2183.620915928419,audi,Audi A6,15
19900,22429.0,-2529.3535624690594,renault,Renault Captur,3
12990,13660.0,-669.7359598454204,ford,Ford Fiesta,6
18000,14398.0,3602.1134192156987,audi,Audi A4,8
19710,26607.0,-6897.371964116141,hyundai,Hyundai i20,1
13450,14822.0,-1372.2699924929148,volkswagen,Volkswagen Golf,8
3500,-7340.0,10839.777441432547,mercedes-benz,Mercedes-Benz C 180,27
1250,7364.0,-6113.830878126757,opel,Opel Vectra,17
33499,40827.0,-7328.1470854331565,audi,Audi A6,9
13250,13486.0,-235.76080949350035,bmw,BMW 120,13
2990,8365.0,-5374.553300646259,fiat,Fiat Grande Punto,17
14190,16720.0,-2530.4818795493848,hyundai,Hyundai TUCSON,8
18990,25070.0,-6080.08261344568,audi,Audi A5,15
34900,33116.0,1784.4988051337277,ford,Ford Galaxy,5
40900,41203.0,-302.5640445399331,jaguar,Jaguar XE,5
18500,20431.0,-1931.0039659807953,nissan,Nissan Navara,13
73980,81165.0,-7185.4171666162,mercedes-benz,Mercedes-Benz C 63 AMG,8
10190,9473.0,717.3732198621874,opel,Opel Astra,7
71490,67918.0,3572.4724197562027,mercedes-benz,Mercedes-Benz CLS 450,2
26490,28875.0,-2384.5613672323525,skoda,Skoda Kamiq,1
28800,38853.0,-10052.74201004942,audi,Audi A4,9
15990,15290.0,699.6568519899847,skoda,Skoda Fabia,6
12100,6252.0,5848.108680048885,hyundai,Hyundai i10,5
106999,74827.0,32172.39461658706,land-rover,Land Rover Defender,1
18950,23039.0,-4088.6328509547857,renault,Renault Megane,5
27400,30607.0,-3206.8794851203565,toyota,Toyota Yaris Cross,2
83490,64262.0,19228.257297139826,land-rover,Land Rover Range Rover Sport,3
28490,26455.0,2034.7832421474413,opel,Opel Combo Life,2
23880,25008.0,-1128.4302339640199,skoda,Skoda Scala,1
16980,20710.0,-3730.253251461807,opel,Opel Corsa,3
2750,3336.0,-586.2021859769011,toyota,Toyota Auris,17
5900,6891.0,-990.5991542234551,opel,Opel Astra,13
17990,22300.0,-4309.94196463035,mitsubishi,Mitsubishi Space Star,1
48900,37823.0,11076.635236780246,bmw,BMW X5,6
9000,15940.0,-6939.5713364934745,opel,Opel Corsa,13
4999,2567.0,2432.1547501097884,audi,Audi TT,21
23970,25094.0,-1123.9236054308312,opel,Opel Insignia,3
18990,17400.0,1589.9847342572975,volkswagen,Volkswagen Sharan,11
19980,25216.0,-5235.969410733789,skoda,Skoda Scala,5
17200,22546.0,-5345.684434891758,audi,Audi A7,13
71999,54359.0,17640.460184683994,bmw,BMW i8,9
18499,18062.0,436.8997406043418,honda,Honda CR-V,7
4490,-3810.0,8299.987171226607,ford,Ford Focus,18
24580,23752.0,828.0893483176333,bmw,BMW 520,7
23778,31980.0,-8201.935397745656,peugeot,Peugeot 208,1
40950,46681.0,-5730.869325353866,bmw,BMW 440,7
32500,35554.0,-3053.655174616637,bmw,BMW 430,9
79150,29915.0,49234.65895949,volkswagen,Volkswagen T-Roc,2
21999,5577.0,16421.518323084892,ford,Ford Focus,6
28790,33839.0,-5049.288673363502,mercedes-benz,Mercedes-Benz GLK 320,14
5800,588.0,5212.445809016317,audi,Audi A4,15
89950,91924.0,-1974.158015723282,alfa-romeo,Alfa Romeo Giulia,1
23480,32370.0,-8890.456252822056,fiat,Fiat Tipo,2
350,-2431.0,2781.4298851518615,saab,Saab 900,24
24900,33444.0,-8544.082200007644,mini,MINI John Cooper Works,7
25490,35955.0,-10464.97393220289,fiat,Fiat Tipo,1
17900,19463.0,-1563.2040339652885,nissan,Nissan Qashqai,5
46880,39697.0,7183.036685436004,ford,Ford Tourneo Custom,1
33990,38379.0,-4389.027345577328,mazda,Mazda 6,2
18750,24017.0,-5266.689933727841,seat,SEAT Ibiza,2
20740,21492.0,-752.1359552275571,volkswagen,Volkswagen Touran,8
9500,10426.0,-926.1962697426115,bmw,BMW X3,13
9950,15161.0,-5210.889775473062,bmw,BMW 325,13
24990,23831.0,1159.1170176882406,volkswagen,Volkswagen T6 Transporter,6
9000,30382.0,-21382.351244159894,bmw,BMW X3,16
11799,11575.0,224.2523783472825,volkswagen,Volkswagen Passat,15
21999,16654.0,5344.504620066284,audi,Audi A3,7
18990,14250.0,4739.820629597618,hyundai,Hyundai i20,5
11990,15302.0,-3311.901725712338,nissan,Nissan Note,7
64288,70074.0,-5786.493251259424,porsche,Porsche Boxster,5
79000,44687.0,34313.224391437994,mercedes-benz,Mercedes-Benz X 350,5
17840,23304.0,-5464.470380143604,opel,Opel Astra,5
67710,59686.0,8024.2497725682115,audi,Audi Q7,2
28850,33661.0,-4810.806957489622,seat,SEAT Leon,3
29669,33648.0,-3978.873096636489,jeep,Jeep Renegade,1
10785,14147.0,-3361.714514691812,volkswagen,Volkswagen Tiguan,15
44970,34631.0,10339.354054338794,skoda,Skoda Superb,3
5950,3752.0,2198.474844049335,bmw,BMW 118,15
53990,62191.0,-8200.539633230976,audi,Audi S5,5
18990,13814.0,5175.995039052499,opel,Opel Vivaro,5
45420,45991.0,-571.3274450204626,skoda,Skoda Octavia,1
13650,9663.0,3986.526013029592,peugeot,Peugeot Boxer,9
21950,24368.0,-2418.382338599302,nissan,Nissan Qashqai,4
21990,26535.0,-4544.8635536724905,toyota,Toyota Corolla,2
11800,9947.0,1853.2252193971435,skoda,Skoda Fabia,9
18999,27217.0,-8218.201014547329,ford,Ford Kuga,7
21500,21631.0,-130.61089245318726,mercedes-benz,Mercedes-Benz E 200,9
11500,7853.0,3647.398631056445,opel,Opel Astra,13
16989,24138.0,-7148.863639492556,volkswagen,Volkswagen up!,1
22890,19158.0,3732.34634723861,renault,Renault Captur,2
60888,37761.0,23127.172847203794,mercedes-benz,Mercedes-Benz GLB 200,1
53980,77159.0,-23178.895184485562,porsche,Porsche Cayenne,9
4250,8692.0,-4441.708515299577,ford,Ford Mondeo,12
25490,34240.0,-8749.653755087027,volkswagen,Volkswagen Caddy,1
16450,23298.0,-6848.426721661883,skoda,Skoda Octavia,9
23980,28137.0,-4157.271367714267,toyota,Toyota Corolla,2
12900,7666.0,5233.7602953973,bmw,BMW 320,17
17999,13782.0,4216.742367976911,opel,Opel Grandland X,5
18950,14531.0,4419.370811837478,kia,Kia Stonic,5
21980,28346.0,-6365.724875554672,opel,Opel Crossland X,2
77890,70865.0,7024.948144377107,porsche,Porsche Cayenne,4
4999,6698.0,-1698.9411585873459,mercedes-benz,Mercedes-Benz C 200,19
9900,7939.0,1961.3475318518667,ford,Ford Transit Custom,11
14980,14852.0,128.26998399584772,bmw,BMW X3,13
5400,7117.0,-1716.6247821861307,opel,Opel Insignia,11
20999,27708.0,-6709.201525381861,mercedes-benz,Mercedes-Benz SLK 250,12
25000,20047.0,4953.470649770072,bmw,BMW 318,6
15900,15208.0,692.132454065697,mini,MINI One Clubman,7
71990,75660.0,-3669.831037361757,audi,Audi RS3,1
13900,14534.0,-633.602802771311,audi,Audi A5,10
23990,23171.0,819.084162578245,volkswagen,Volkswagen Touran,6
3950,-2312.0,6262.288454800997,mercedes-benz,Mercedes-Benz A 160,23
16890,20138.0,-3247.7751484984037,ford,Ford Fiesta,5
11500,19351.0,-7851.396001828733,ford,Ford Focus,14
9800,14218.0,-4417.770315159241,dacia,Dacia Logan,5
